Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
CRT,Cross Timbers Royalty Trust,Energy,Oil & Gas E&P,USA,58380000.0,9.78,9.73,0.0242,21186.0
CRVO,CervoMed Inc,Healthcare,Biotechnology,USA,68570000.0,,7.88,-0.034300000000000004,42880.0
CSBR,Champions Oncology Inc,Healthcare,Biotechnology,USA,84070000.0,13.5,6.08,0.0629,32021.0
CSPI,CSP Inc,Technology,Information Technology Services,USA,145970000.0,,14.8,0.0040999999999999995,5641.0
CSTE,Caesarstone Ltd,Industrials,Building Products & Equipment,Israel,59090000.0,,1.71,-0.0058,143184.0
CTM,Castellum Inc,Technology,Information Technology Services,USA,86900000.0,,1.01,0.0151,317116.0
CTNM,Contineum Therapeutics Inc,Healthcare,Biotechnology,USA,110210000.0,,4.26,-0.0384,68318.0
CTOR,Citius Oncology Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,66760000.00000001,,0.93,0.0482,24111.0
CTSO,Cytosorbents Corp,Healthcare,Medical Devices,USA,60730000.0,,0.97,0.1305,61196.0
CUE,Cue Biopharma Inc,Healthcare,Biotechnology,USA,50380000.0,,0.67,0.0242,4677.0
CULP,Culp Inc,Consumer Cyclical,Textile Manufacturing,USA,53000000.0,,4.22,0.012,383.0
CUPR,Cuprina Holdings (Cayman) Ltd,Healthcare,Medical Instruments & Supplies,Singapore,104890000.0,,4.89,0.0404,8896.0
CVGI,Commercial Vehicle Group Inc,Consumer Cyclical,Auto Parts,USA,50740000.0,,1.47,0.054000000000000006,208879.0
CVRX,CVRx Inc,Healthcare,Medical Devices,USA,169470000.0,,6.5,0.0031,67412.0
CXDO,Crexendo Inc,Communication Services,Telecom Services,USA,158210000.0,67.37,5.45,0.0225,80902.0
CXE,MFS High Income Municipal Trust,Financial,Closed-End Fund - Debt,USA,109870000.0,6.7,3.48,-0.0043,93055.0
CXH,MFS Investment Grade Municipal Trust,Financial,Closed-End Fund - Debt,USA,61740000.0,8.56,7.53,-0.0013,9479.0
CYBN,Cybin Inc,Healthcare,Biotechnology,Canada,172000000.0,,8.18,0.009300000000000001,103315.0
CYRX,CryoPort Inc,Industrials,Integrated Freight & Logistics,USA,287030000.0,,5.72,0.0602,134670.0
CZNC,Citizens & Northern Corp,Financial,Banks - Regional,USA,287890000.0,10.66,18.58,0.015300000000000001,5467.0
CZWI,Citizens Community Bancorp Inc MD,Financial,Banks - Regional,USA,145540000.0,11.51,14.57,0.0104,2881.0
DAAQU,Digital Asset Acquisition Corp,Financial,Shell Companies,USA,188720000.0,,10.94,0.0046,11835.0
DAO,Youdao Inc ADR,Consumer Defensive,Education & Training Services,China,282300000.0,52.84,9.02,0.0129,36479.0
DBI,Designer Brands Inc,Consumer Cyclical,Footwear & Accessories,USA,175040000.0,,3.6,0.0682,511373.0
DBL,DoubleLine Opportunistic Credit Fund,Financial,Closed-End Fund - Debt,USA,287330000.0,5.97,15.69,-0.0032,3905.0
DBVT,DBV Technologies ADR,Healthcare,Biotechnology,France,217350000.0,,7.95,0.0271,12242.0
DCGO,DocGo Inc,Healthcare,Medical Care Facilities,USA,144200000.0,,1.46,-0.0235,212797.0
DDD,3D Systems Corp,Technology,Computer Hardware,USA,228190000.0,,1.67,0.0933,2139729.0
DENN,Denny's Corp,Consumer Cyclical,Restaurants,USA,204240000.0,12.12,3.98,0.0432,217349.0
DERM,Journey Medical Corp,Healthcare,Drug Manufacturers - Specialty & Generic,USA,172850000.0,,7.42,-0.0499,63357.0
DFDV,DeFi Development Corp,Technology,Software - Infrastructure,USA,282200000.0,,19.51,-0.0103,1135579.0
DGXX,Digi Power X Inc,Utilities,Utilities - Independent Power Producers,USA,55820000.0,,1.51,0.1103,375293.0
DHF,BNY Mellon High Yield Strategies Fund,Financial,Closed-End Fund - Debt,USA,183660000.0,11.48,2.53,0.002,438766.0
DHX,DHI Group Inc,Technology,Software - Application,USA,112130000.0,,2.3,0.0,65076.0
DHY,Credit Suisse High Yield Bond Fund,Financial,Closed-End Fund - Debt,USA,212470000.0,5.54,2.05,0.0054,222835.0
DIBS,1stdibs.com Inc,Consumer Cyclical,Internet Retail,USA,89570000.0,,2.51,0.004,27184.0
DLHC,DLH Holdings Corp,Industrials,Specialty Business Services,USA,78690000.0,14.61,5.47,0.039900000000000005,12837.0
DLNG,Dynagas LNG Partners LP,Energy,Oil & Gas Midstream,Greece,136630000.0,2.74,3.74,0.0276,7919.0
DLTH,Duluth Holdings Inc,Consumer Cyclical,Apparel Retail,USA,73780000.0,,2.05,0.0199,50198.0
DMA,Destra Multi-Alternative Fund,Financial,Closed-End Fund - Equity,USA,78790000.0,8.88,8.79,0.0092,3495.0
DMAA,Drugs Made In America Acquisition Corp,Financial,Shell Companies,USA,241810000.0,359.93,10.15,0.0,30186.0
DMAC,DiaMedica Therapeutics Inc,Healthcare,Biotechnology,USA,181390000.0,,4.23,0.0144,13218.0
DMB,BNY Mellon Municipal Bond Infrastructure Fund Inc,Financial,Closed-End Fund - Debt,USA,183510000.0,24.32,9.97,-0.003,36427.0
DMF,BNY Mellon Municipal Income Inc,Financial,Closed-End Fund - Debt,USA,144160000.0,5.6,6.95,-0.0007000000000000001,12835.0
DMO,Western Asset Mortgage Opportunity Fund Inc,Financial,Closed-End Fund - Debt,USA,135040000.0,7.85,11.86,0.0051,30943.0
DMRC,Digimarc Corporation,Technology,Software - Application,USA,293320000.0,,13.61,0.0342,26066.0
DMYY,dMY Squared Technology Group Inc,Financial,Shell Companies,USA,56500000.0,,14.42,0.0263,29656.0
DOMH,Dominari Holdings Inc,Financial,Capital Markets,USA,64280000.0,,4.39,-0.020099999999999996,37897.0
DOUG,Douglas Elliman Inc,Real Estate,Real Estate Services,USA,241810000.0,,2.72,0.024399999999999998,140038.0
DOYU,DouYu International Holdings Ltd ADR,Communication Services,Internet Content & Information,China,198890000.0,,6.59,0.0,8256.0
DRTS,Alpha Tau Medical Ltd,Healthcare,Biotechnology,Israel,253250000.0,,2.99,0.020499999999999997,8330.0
DSGN,Design Therapeutics Inc,Healthcare,Biotechnology,USA,223700000.0,,3.94,-0.019799999999999998,16765.0
DSM,BNY Mellon Strategic Municipal Bond Fund Inc,Financial,Closed-End Fund - Debt,USA,272850000.0,8.36,5.52,-0.0072,42822.0
DSX,Diana Shipping Inc,Industrials,Marine Shipping,Greece,186810000.0,23.45,1.61,0.0022,96855.0
DTF,DTF Tax-Free Income 2028 Term Fund Inc,Financial,Closed-End Fund - Debt,USA,78730000.0,18.67,11.2,0.0027,202.0
DTI,Drilling Tools International Corporation,Energy,Oil & Gas Equipment & Services,USA,93250000.0,,2.62,-0.0038,5143.0
DTIL,Precision Biosciences Inc,Healthcare,Biotechnology,USA,57040000.0,,5.14,0.0208,38872.0
DTSQ,DT Cloud Star Acquisition Corp,Financial,Shell Companies,USA,93270000.0,50.85,10.48,0.013500000000000002,2199.0
DUOT,Duos Technologies Group Inc,Technology,Software - Application,USA,88220000.0,,7.57,-0.0478,74655.0
DVLT,Datavault AI Inc,Technology,Software - Infrastructure,USA,59220000.0,,0.88,-0.0077,86737.0
DXLG,Destination XL Group Inc,Consumer Cyclical,Apparel Retail,USA,56780000.0,,1.05,0.024300000000000002,43860.0
DYCQ,DT Cloud Acquisition Corp,Financial,Shell Companies,United Kingdom,73520000.0,36.3,10.86,0.015,5636.0
DYNX,Dynamix Corp,Financial,Shell Companies,USA,257850000.00000003,,10.1,0.004,892.0
EAF,GrafTech International Ltd,Industrials,Electrical Equipment & Parts,USA,274890000.0,,1.07,0.0545,1114407.0
EARN,Ellington Credit Co,Financial,Asset Management,USA,211270000.0,,5.62,0.008100000000000001,137726.0
EB,Eventbrite Inc,Communication Services,Internet Content & Information,USA,234450000.0,,2.44,-0.0101,177449.0
EBMT,Eagle Bancorp Montana Inc,Financial,Banks - Regional,USA,132410000.0,11.75,16.65,-0.0066,11776.0
ECBK,ECB Bancorp Inc,Financial,Banks - Regional,USA,146740000.0,29.09,16.25,0.019799999999999998,3559.0
ECF,Ellsworth Growth and Income Fund Ltd,Financial,Closed-End Fund - Equity,USA,135320000.0,5.26,9.89,0.0051,31363.0
EDAP,EDAP TMS S.A. ADR,Healthcare,Medical Distribution,France,66930000.00000001,,1.79,-0.0124,11813.0
EDF,Virtus Stone Harbor Emerging Markets Income Fund,Financial,Closed-End Fund - Foreign,USA,151980000.0,4.11,4.97,0.008100000000000001,42385.0
EDHL,Everbright Digital Holding Ltd,Communication Services,Advertising Agencies,Hong Kong,120380000.0,31.5,4.51,-0.047599999999999996,52602.0
EDIT,Editas Medicine Inc,Healthcare,Biotechnology,USA,147330000.0,,1.76,-0.005600000000000001,701227.0
EEA,European Equity Fund Inc,Financial,Closed-End Fund - Foreign,USA,66650000.00000001,,9.91,-0.002,7309.0
EGAN,eGain Corp,Technology,Software - Application,USA,149610000.0,56.16,5.47,0.020499999999999997,20349.0
EGHAU,EGH Acquisition Corp,Financial,Shell Companies,USA,156550000.0,,10.08,0.001,4313.0
EGHT,8X8 Inc,Technology,Software - Application,USA,225780000.0,,1.68,0.0493,302746.0
EHI,Western Asset Global High Income Fund Inc,Financial,Closed-End Fund - Debt,USA,194830000.0,7.07,6.43,0.0031,32570.0
EHTH,eHealth Inc,Financial,Insurance Brokers,USA,133130000.0,,4.39,0.0139,64995.0
EIC,Eagle Point Income Company Inc,Financial,Closed-End Fund - Debt,USA,276130000.0,4.65,13.06,-0.0121,147698.0
ELA,Envela Corp,Consumer Cyclical,Luxury Goods,USA,152070000.0,20.77,5.85,0.0069,2608.0
ELDN,Eledon Pharmaceuticals Inc,Healthcare,Biotechnology,USA,186830000.0,,3.12,0.0196,27117.0
ELLO,Ellomay Capital Ltd,Utilities,Utilities - Renewable,Israel,199050000.0,,15.49,0.084,696.0
ELPW,Elong Power Holding Ltd,Industrials,Electrical Equipment & Parts,China,53150000.0,5.28,1.14,-0.0129,457044.0
ELTK,Eltek Ltd,Technology,Electronic Components,Israel,68860000.0,19.88,10.26,-0.0139,4378.0
ELTX,Elicio Therapeutics Inc,Healthcare,Biotechnology,USA,131979999.99999999,,8.25,0.0645,42277.0
ELUT,Elutia Inc,Healthcare,Medical Devices,USA,76470000.0,,1.86,0.056799999999999996,73379.0
ELVA,"Electrovaya, Inc",Industrials,Electrical Equipment & Parts,Canada,128750000.0,,3.21,0.049,48768.0
EM,Smart Share Global Ltd ADR,Consumer Cyclical,Personal Services,China,234960000.0,,1.09,0.0046,20008.0
EMCG,Embrace Change Acquisition Corp,Financial,Shell Companies,USA,54380000.0,75.17,11.99,0.0076,1.0
EMF,Templeton Emerging Markets Fund,Financial,Closed-End Fund - Foreign,USA,203670000.0,6.91,13.55,0.0066,1154.0
EMX,EMX Royalty Corp,Basic Materials,Other Industrial Metals & Mining,Canada,257370000.0,,2.38,-0.014499999999999999,172804.0
ENGN,enGene Holdings Inc,Healthcare,Biotechnology,Canada,215010000.0,,4.21,0.057800000000000004,20334.0
ENTA,Enanta Pharmaceuticals Inc,Healthcare,Biotechnology,USA,150280000.0,,7.03,0.1176,149901.0
ENTX,Entera Bio Ltd,Healthcare,Biotechnology,Israel,88180000.0,,1.94,0.0,33334.0
ENX,Eaton Vance New York Municipal Bond Fund,Financial,Closed-End Fund - Debt,USA,164080000.0,,9.14,-0.006,4839.0
EOD,Allspring Global Dividend Opportunity Fund,Financial,Closed-End Fund - Equity,USA,226530000.0,3.65,5.26,0.0038,53017.0
EOT,Eaton Vance National Municipal Opportunities Trust,Financial,Closed-End Fund - Debt,USA,252340000.0,52.1,16.15,-0.0012,24871.0
EP,Empire Petroleum Corporation,Energy,Oil & Gas E&P,USA,177030000.0,,5.25,0.060599999999999994,3715.0
EPIX,Essa Pharma Inc,Healthcare,Biotechnology,Canada,75900000.0,,1.71,0.0,15863.0
EPM,Evolution Petroleum Corporation,Energy,Oil & Gas E&P,USA,161940000.0,,4.72,0.032799999999999996,56728.0
EPRX,Eupraxia Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,141790000.0,,3.95,0.0038,1739.0
EPSM,Epsium Enterprise Ltd,Consumer Defensive,Beverages - Wineries & Distilleries,USA,229420000.0,,17.07,0.0215,86022.0
EPSN,Epsilon Energy Ltd,Energy,Oil & Gas E&P,USA,163260000.0,36.96,7.41,0.028399999999999998,156123.0
EPWK,EPWK Holdings Ltd,Technology,Software - Application,China,205120000.0,,9.19,0.0022,328025.0
ERC,Allspring Multi-Sector Income Fund,Financial,Closed-End Fund - Debt,USA,262529999.99999997,6.88,9.36,0.0052,20158.0
ERH,Allspring Utilities and High Income Fund,Financial,Closed-End Fund - Equity,USA,101560000.0,4.06,11.42,0.0079,20616.0
ESCA,"Escalade, Inc",Consumer Cyclical,Leisure,USA,199910000.0,14.72,14.5,-0.0116,1992.0
ESGL,ESGL Holdings Ltd,Industrials,Waste Management,Singapore,100560000.0,,2.4,0.0039000000000000003,29597.0
ESOA,Energy Services of America Corp,Industrials,Engineering & Construction,USA,174030000.0,9.45,10.41,0.0338,52629.0
ESPR,Esperion Therapeutics Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,202520000.0,,1.02,0.11230000000000001,2572423.0
ESSA,ESSA Bancorp Inc,Financial,Banks - Regional,USA,187200000.0,11.9,18.43,0.0151,5298.0
ETX,Eaton Vance Municipal Income 2028 Term Trust,Financial,Closed-End Fund - Debt,USA,197410000.0,29.72,18.13,0.0039000000000000003,9405.0
EUDA,Euda Health Holdings Limited,Real Estate,Real Estate Services,Singapore,130930000.0,,3.52,-0.037200000000000004,10148.0
EURK,Eureka Acquisition Corp,Financial,Shell Companies,Hong Kong,79330000.0,61.47,10.37,0.0,0.0
EVC,Entravision Communications Corp,Communication Services,Advertising Agencies,USA,182400000.0,,2.01,0.0178,39265.0
EVF,Eaton Vance Senior Income Trust,Financial,Closed-End Fund - Debt,USA,102360000.0,10.11,5.66,0.0,29769.0
EVG,Eaton Vance Short Duration Diversified Income Fund,Financial,Closed-End Fund - Debt,USA,145240000.0,6.63,10.8,0.0,5448.0
EVI,EVI Industries Inc,Industrials,Industrial Distribution,USA,237880000.0,37.93,18.65,0.0067,1384.0
EVM,Eaton Vance California Municipal Bond Fund,Financial,Closed-End Fund - Debt,USA,217620000.0,,8.82,0.0011,71892.0
EXFY,Expensify Inc,Technology,Software - Application,USA,209290000.0,,2.27,0.0342,117894.0
EXOZ,eXoZymes Inc,Healthcare,Biotechnology,USA,112240000.0,,13.41,-0.0067,22.0
FACT,FACT II Acquisition Corp,Financial,Shell Companies,USA,247820000.0,183.94,10.19,0.001,115702.0
FATE,Fate Therapeutics Inc,Healthcare,Biotechnology,USA,157620000.0,,1.38,0.057699999999999994,920886.0
FATN,Fatpipe Inc,Technology,Software - Infrastructure,USA,129380000.0,,9.43,0.10289999999999999,17453.0
FBIO,Fortress Biotech Inc,Healthcare,Biotechnology,USA,54560000.0,,1.85,0.0027,58633.0
FBLA,FB Bancorp Inc,Financial,Banks - Regional,USA,218110000.0,,10.99,-0.0023,29095.0
FBRX,Forte Biosciences Inc,Healthcare,Biotechnology,USA,60250000.0,,9.15,0.0364,3965.0
FCEL,Fuelcell Energy Inc,Industrials,Electrical Equipment & Parts,USA,129470000.0,,5.7,0.15380000000000002,946449.0
FCO,abrdn Global Income Fund Inc,Financial,Closed-End Fund - Debt,USA,83940000.0,9.6,6.24,0.004699999999999999,18391.0
FCT,First Trust Senior Floting Rate Income Fund II,Financial,Closed-End Fund - Debt,USA,255420000.0,10.68,9.83,-0.001,45823.0
FDMT,4D Molecular Therapeutics Inc,Healthcare,Biotechnology,USA,179510000.0,,3.88,0.0333,117996.0
FDSB,Fifth District Bancorp Inc,Financial,Banks - Regional,USA,70670000.0,985.27,12.71,0.0109,590.0
FEAM,5E Advanced Materials Inc,Basic Materials,Specialty Chemicals,USA,81480000.0,,4.07,-0.06,845.0
FEIM,"Frequency Electronics, Inc",Technology,Communication Equipment,USA,182110000.0,7.82,18.82,0.030699999999999998,50815.0
FENC,Fennec Pharmaceuticals Inc,Healthcare,Biotechnology,USA,219720000.0,,7.95,0.0032,25059.0
FET,Forum Energy Technologies Inc,Energy,Oil & Gas Equipment & Services,USA,191110000.0,,15.45,0.0404,25216.0
FF,Futurefuel Corp,Basic Materials,Specialty Chemicals,USA,174710000.0,,3.99,0.0149,60451.0
FFAI,Faraday Future Intelligent Electric Inc,Consumer Cyclical,Auto Manufacturers,USA,122030000.0,,1.25,0.0504,3214099.0
FGB,First Trust Specialty Finance & Financial Opportunities Fund,Financial,Closed-End Fund - Equity,USA,57510000.0,4.94,4.0,-0.0042,1128.0
FGBI,First Guaranty Bancshares Inc,Financial,Banks - Regional,USA,112320000.0,66.22,8.72,0.011000000000000001,3222.0
FGMC,FG Merger II Corp,Financial,Shell Companies,USA,100790000.0,,9.78,0.0015,3.0
FHTX,Foghorn Therapeutics Inc,Healthcare,Biotechnology,USA,242190000.0,,4.34,0.042,9864.0
FINW,FinWise Bancorp,Financial,Banks - Regional,USA,188840000.0,15.48,14.29,0.0014000000000000002,4983.0
FLC,Flaherty & Crumrine Total Return Fund Inc,Financial,Closed-End Fund - Debt,USA,174110000.0,5.03,16.65,0.0018,8157.0
FLD,Fold Holdings inc,Financial,Capital Markets,USA,221250000.0,,4.77,0.0866,119235.0
FLIC,First Of Long Island Corp,Financial,Banks - Regional,USA,269210000.0,16.41,11.87,0.0,0.0
FLL,"Full House Resorts, Inc",Consumer Cyclical,Resorts & Casinos,USA,114940000.0,,3.19,0.004699999999999999,47032.0
FLX,BingEx Ltd. ADR,Industrials,Integrated Freight & Logistics,China,134270000.0,,2.52,0.0161,22968.0
FLYX,flyExclusive Inc,Industrials,Airlines,USA,252410000.0,,3.15,-0.0455,48858.0
FMN,Federated Hermes Premier Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,82510000.0,9.59,10.55,0.0003,4599.0
FMY,First Trust Mortgage Income Fund,Financial,Closed-End Fund - Debt,USA,50430000.0,6.27,11.97,-0.0058,194.0
FNGR,FingerMotion Inc,Communication Services,Telecom Services,Singapore,160650000.0,,2.79,0.0649,301022.0
FNKO,Funko Inc,Consumer Cyclical,Leisure,USA,239520000.0,,4.36,0.0481,260582.0
FNWB,First Northwest Bancorp,Financial,Banks - Regional,USA,82980000.0,,8.79,0.022099999999999998,56.0
FONR,Fonar Corp,Healthcare,Diagnostics & Research,USA,90800000.0,11.78,14.39,-0.0076,1242.0
FORA,Forian Inc,Healthcare,Health Information Services,USA,64280000.0,,2.06,0.0,589.0
FORR,Forrester Research Inc,Industrials,Consulting Services,USA,196350000.0,,10.3,0.0039000000000000003,7107.0
FOSL,Fossil Group Inc,Consumer Cyclical,Footwear & Accessories,USA,81030000.0,,1.51,0.0072,177058.0
FRD,"Friedman Industries, Inc",Basic Materials,Steel,USA,114810000.0,20.36,16.47,-0.0155,2038.0
FRGE,Forge Global Holdings Inc,Financial,Capital Markets,USA,174820000.0,,14.18,0.023799999999999998,20271.0
FRST,Primis Financial Corp,Financial,Banks - Regional,USA,233010000.0,58.76,9.43,0.014499999999999999,8177.0
FSEA,First Seacoast Bancorp Inc,Financial,Banks - Regional,USA,52870000.0,,11.21,-0.0043,669.0
FSHP,Flag Ship Acquisition Corp,Financial,Shell Companies,USA,93420000.0,27.49,10.39,0.0,0.0
FSI,Flexible Solutions International Inc,Basic Materials,Specialty Chemicals,Canada,57170000.0,24.59,4.52,0.034300000000000004,2824.0
FSP,Franklin Street Properties Corp,Real Estate,REIT - Office,USA,183830000.0,,1.77,0.0085,12568.0
FSTR,L.B. Foster Co,Industrials,Railroads,USA,202580000.0,5.81,19.18,0.0108,1487.0
FT,Franklin Universal Trust,Financial,Closed-End Fund - Debt,USA,189070000.0,5.49,7.52,0.0004,11640.0
FTCI,FTC Solar Inc,Technology,Solar,USA,53840000.0,,4.11,0.0111,34214.0
FTEK,Fuel Tech Inc,Industrials,Pollution & Treatment Controls,USA,50780000.0,,1.65,0.031200000000000002,98245.0
FTF,Franklin Limited Duration Income Trust,Financial,Closed-End Fund - Debt,USA,258800000.0,12.81,6.41,-0.0008,28812.0
FTLF,FitLife Brands Inc,Consumer Defensive,Packaged Foods,USA,138750000.0,16.28,14.77,-0.0024,2905.0
FTRK,Fast Track Group,Communication Services,Entertainment,Singapore,108370000.0,,5.1,0.0366,1273835.0
FUND,Sprott Focus Trust Inc,Financial,Closed-End Fund - Equity,USA,216680000.0,121.33,7.28,0.0069,58304.0
FURY,Fury Gold Mines Ltd,Basic Materials,Other Industrial Metals & Mining,Canada,77100000.0,,0.48,0.0565,262552.0
FUSB,First US Bancshares Inc,Financial,Banks - Regional,USA,71900000.0,9.74,12.53,0.0003,376.0
FVCB,FVCBankcorp Inc,Financial,Banks - Regional,USA,205640000.0,11.16,11.43,0.0018,1555.0
FVN,Future Vision II Acquisition Corp,Financial,Shell Companies,China,77550000.0,511.69,10.28,0.0005,5600.0
FVR,FrontView REIT Inc,Real Estate,REIT - Diversified,USA,215670000.0,,11.3,-0.0026,18247.0
FXNC,"First National Corp. (Strasburg, VA)",Financial,Banks - Regional,USA,179130000.0,24.36,19.93,0.0044,10910.0
GAIA,Gaia Inc,Communication Services,Entertainment,USA,128880000.0,,5.14,-0.0115,1722.0
GALT,Galectin Therapeutics Inc,Healthcare,Biotechnology,USA,81650000.0,,1.29,0.0,58249.0
GANX,Gain Therapeutics Inc,Healthcare,Biotechnology,USA,60790000.0,,2.03,0.0518,177363.0
GASS,StealthGas Inc,Industrials,Marine Shipping,Greece,222550000.0,3.22,6.02,0.0394,81238.0
GAUZ,Gauzy Ltd,Technology,Electronic Components,Israel,148900000.0,,7.95,0.0063,12755.0
GCTS,GCT Semiconductor Holding Inc,Technology,Semiconductors,USA,56860000.0,,1.08,0.0337,283828.0
GCV,Gabelli Convertible and Income Securities Fund Inc,Financial,Closed-End Fund - Equity,USA,73860000.0,9.81,3.73,0.0051,31173.0
GDEV,GDEV Inc,Communication Services,Electronic Gaming & Multimedia,Cyprus,278480000.0,7.16,15.36,-0.0084,8905.0
GDL,GDL Fund,Financial,Closed-End Fund - Equity,USA,94060000.0,17.07,8.37,0.0116,899.0
GDO,Western Asset Global Corporate Defined Opportunity Fund Inc,Financial,Closed-End Fund - Debt,USA,85820000.0,6.45,11.41,0.0012,15517.0
GECC,Great Elm Capital Corp,Financial,Asset Management,USA,122500000.0,23.58,10.61,0.0029,3125.0
GEG,Great Elm Group Inc,Financial,Asset Management,USA,59230000.0,,2.12,-0.018600000000000002,1926.0
GENC,"Gencor Industries, Inc",Industrials,Farm & Heavy Construction Machinery,USA,208870000.0,12.88,14.25,0.0401,3089.0
GENK,GEN Restaurant Group Inc,Consumer Cyclical,Restaurants,USA,121190000.0,,3.69,0.1096,145845.0
GEOS,Geospace Technologies Corp,Energy,Oil & Gas Equipment & Services,USA,82860000.0,,6.47,0.0335,42806.0
GEVO,Gevo Inc,Basic Materials,Specialty Chemicals,USA,288670000.0,,1.21,0.0388,934667.0
GF,New Germany Fund Inc,Financial,Closed-End Fund - Foreign,USA,188810000.0,9.49,11.67,-0.0026,6807.0
GGR,Gogoro Inc,Consumer Cyclical,Auto Manufacturers,Taiwan,73340000.0,,0.25,-0.0068000000000000005,68137.0
GGT,Gabelli Multimedia Trust Inc,Financial,Closed-End Fund - Equity,USA,137240000.0,7.88,4.1,-0.0024,39476.0
GGZ,Gabelli Global Small and Mid Cap Value Trust,Financial,Closed-End Fund - Equity,USA,104390000.0,13.92,12.95,-0.0025,1985.0
GHG,GreenTree Hospitality Group Ltd ADR,Consumer Cyclical,Lodging,China,132180000.0,12.64,1.98,0.0,2692.0
GHI,Greystone Housing Impact Investors LP,Financial,Mortgage Finance,USA,276910000.0,25.8,11.84,-0.0013,9331.0
GIFI,"Gulf Island Fabrication, Inc",Industrials,Metal Fabrication,USA,108610000.0,9.08,6.7,0.038,13469.0
GIFT,Giftify Inc,Communication Services,Internet Content & Information,USA,50610000.0,,1.73,0.0207,11253.0
GLDG,GoldMining Inc,Basic Materials,Gold,Canada,149980000.0,,0.77,-0.018600000000000002,263984.0
GLO,Clough Global Opportunities Fund,Financial,Closed-End Fund - Equity,USA,225380000.0,3.61,5.27,0.005699999999999999,32425.0
GLQ,Clough Global Equity Fund,Financial,Closed-End Fund - Equity,USA,128169999.99999999,3.23,6.84,0.0015,32371.0
GLSI,Greenwich LifeSciences Inc,Healthcare,Biotechnology,USA,129270000.00000001,,9.67,0.0031,3046.0
GLU,Gabelli Global Utility & Income Trust,Financial,Closed-End Fund - Equity,USA,99660000.0,11.66,16.67,-0.0036,2305.0
GLUE,Monte Rosa Therapeutics Inc,Healthcare,Biotechnology,USA,288170000.0,69.72,4.68,0.041100000000000005,280001.0
GLV,Clough Global Dividend and Income Fund,Financial,Closed-End Fund - Equity,USA,69060000.0,4.42,5.57,0.0045000000000000005,13772.0
GMGI,Golden Matrix Group Inc,Communication Services,Electronic Gaming & Multimedia,USA,256029999.99999997,,1.85,-0.0054,29390.0
GMHS,Gamehaus Holdings Inc,Communication Services,Electronic Gaming & Multimedia,China,84640000.0,6.19,1.58,-0.0424,13598.0
GMM,Global Mofy AI Ltd,Technology,Information Technology Services,China,51990000.0,6.05,2.57,-0.0754,28920.0
GNFT,Genfit ADR,Healthcare,Biotechnology,France,224550000.0,,4.51,0.0541,180.0
GNLX,Genelux Corp,Healthcare,Biotechnology,USA,94710000.0,,2.51,0.0245,82460.0
GNSS,Genasys Inc,Technology,Scientific & Technical Instruments,USA,74270000.0,,1.64,-0.003,10501.0
GNT,"GAMCO Natural Resources, Gold & Income Trust",Financial,Closed-End Fund - Equity,USA,102760000.0,19.82,6.34,-0.0072,28699.0
GNTA,Genenta Science SpA ADR,Healthcare,Biotechnology,Italy,78650000.0,,4.3,-0.042300000000000004,2423.0
GOCO,GoHealth Inc,Financial,Insurance Brokers,USA,63860000.0,,5.74,-0.0078000000000000005,29650.0
GORO,Gold Resource Corp,Basic Materials,Gold,USA,87080000.0,,0.64,0.0231,482057.0
GOSS,Gossamer Bio Inc,Healthcare,Biotechnology,USA,276170000.0,,1.22,0.0519,646146.0
GPMT,Granite Point Mortgage Trust Inc,Real Estate,REIT - Mortgage,USA,127400000.0,,2.63,0.04019999999999999,103932.0
GPRE,Green Plains Inc,Basic Materials,Chemicals,USA,287700000.0,,4.4,0.0575,203074.0
GPRO,GoPro Inc,Technology,Consumer Electronics,USA,105330000.0,,0.66,0.0382,918124.0
GRAF,Graf Global Corp,Financial,Shell Companies,USA,299580000.0,40.22,10.42,0.0,0.0
GRO,Brazil Potash Corp,Basic Materials,Other Industrial Metals & Mining,Canada,66830000.0,,1.74,0.035699999999999996,14914.0
GROV,Grove Collaborative Holdings Inc,Consumer Defensive,Household & Personal Products,USA,54150000.0,,1.35,-0.011000000000000001,33755.0
GRWG,GrowGeneration Corp,Consumer Cyclical,Specialty Retail,USA,65450000.0,,1.1,0.0377,161060.0
GRX,Gabelli Healthcare & WellnessRx Trust,Financial,Closed-End Fund - Equity,USA,147620000.0,476.27,9.53,-0.0026,2282.0
GRYP,Gryphon Digital Mining Inc,Financial,Capital Markets,USA,80910000.0,,1.12,0.0421,2621340.0
GSHR,Gesher Acquisition Corp. II,Financial,Shell Companies,USA,205520000.0,,10.05,0.001,100000.0
GSIT,GSI Technology Inc,Technology,Semiconductors,USA,83980000.0,,3.28,0.0429,194255.0
GTE,Gran Tierra Energy Inc,Energy,Oil & Gas E&P,Canada,173460000.0,,4.91,0.014499999999999999,188390.0
GUTS,Fractyl Health Inc,Healthcare,Biotechnology,USA,92820000.0,,1.89,-0.0026,57071.0
GWRS,Global Water Resources Inc,Utilities,Utilities - Regulated Water,USA,279860000.0,43.57,10.19,0.0195,4657.0
